name,url,price,release,page
TY the Tasmanian Tiger,https://steamdb.info/app/411960/,$14.99 ,2016,9
Felvidek,https://steamdb.info/app/2299900/,$10.99 ,2024,9
DORONKO WANKO,https://steamdb.info/app/2512840/,-,2024,9
Super Lesbian Animal RPG,https://steamdb.info/app/2124380/,$9.74 ,2022,9
Little Nightmares,https://steamdb.info/app/424840/,$19.99 ,2017,9
Sword and Fairy,https://steamdb.info/app/1546570/,$4.99 ,2021,9
The Talos Principle,https://steamdb.info/app/257510/,$29.99 ,2014,9
DARK SOULS™ III,https://steamdb.info/app/374320/,$59.99 ,2016,9
Mindustry,https://steamdb.info/app/1127400/,$9.99 ,2019,9
FIVE NIGHTS AT FREDDY'S: HELP WANTED,https://steamdb.info/app/732690/,$29.99 ,2019,9
HROT,https://steamdb.info/app/824600/,$19.99 ,2023,9
Rusted Warfare - RTS,https://steamdb.info/app/647960/,$4.99 ,2017,9
英雄黄昏-文字三国志&曹贼模拟器,https://steamdb.info/app/1754720/,-,2021,9
Grimhook,https://steamdb.info/app/2667430/,-,2023,9
OpenTTD,https://steamdb.info/app/1536610/,-,2021,9
Princess Remedy in a World of Hurt,https://steamdb.info/app/407900/,-,2016,9
Flowers -Le volume sur ete-,https://steamdb.info/app/858940/,$19.99 ,2018,9
Refunct,https://steamdb.info/app/406150/,$2.99 ,2015,9
Rusty Lake: Roots,https://steamdb.info/app/532110/,$3.99 ,2016,9
VVVVVV,https://steamdb.info/app/70300/,$4.99 ,2010,9
Tukoni: Prologue,https://steamdb.info/app/1419860/,-,2020,9
Monster Prom 2: Monster Camp,https://steamdb.info/app/1140270/,$11.99 ,2020,9
In Stars And Time,https://steamdb.info/app/1677310/,$19.99 ,2023,9
Valiant Hearts: The Great War™ / Soldats Inconnus : Mémoires de la Grande Guerre™,https://steamdb.info/app/260230/,$14.99 ,2014,9
Rabi-Ribi,https://steamdb.info/app/400910/,$17.99 ,2016,9
PlateUp!,https://steamdb.info/app/1599600/,$19.99 ,2022,9
Homicipher: Prologue,https://steamdb.info/app/2423320/,-,2023,9
Touhou Hero of Ice Fairy: Prologue,https://steamdb.info/app/1715460/,-,2021,9
Hexcells,https://steamdb.info/app/265890/,$2.99 ,2014,9
Untitled Goose Game,https://steamdb.info/app/837470/,$9.99 ,2020,9
STAR WARS™ Jedi Knight - Jedi Academy™,https://steamdb.info/app/6020/,$9.99 ,2003,9
Nova Drift,https://steamdb.info/app/858210/,$7.19 ,2019,9
"South Scrimshaw, Part One",https://steamdb.info/app/2443110/,-,2023,9
BLACK BOX LSS - The Shining Immortal,https://steamdb.info/app/2434340/,-,2023,9
Killing Floor,https://steamdb.info/app/1250/,$19.99 ,2009,9
枝江往事,https://steamdb.info/app/1641270/,-,2021,9
No Case Should Remain Unsolved,https://steamdb.info/app/2676840/,$6.99 ,2024,9
Chop Goblins,https://steamdb.info/app/1935660/,$4.99 ,2022,9
Spirit City: Lofi Sessions,https://steamdb.info/app/2113850/,$11.99 ,2024,9
Beacon Pines,https://steamdb.info/app/1269640/,$19.99 ,2022,9
Chicory: A Colorful Tale,https://steamdb.info/app/1123450/,$19.99 ,2021,9
NGU IDLE,https://steamdb.info/app/1147690/,-,2019,9
ANIMAL WELL,https://steamdb.info/app/813230/,$24.99 ,2024,9
The Room Three,https://steamdb.info/app/456750/,$5.99 ,2018,9
Vanakatu,https://steamdb.info/app/2967590/,-,2024,39
Bullet Rain,https://steamdb.info/app/2928430/,-,2024,39
Mutus Meteora,https://steamdb.info/app/2493010/,-,2023,39
CUM Queens 🔞💦,https://steamdb.info/app/2711320/,$9.99 ,2024,39
Nobody Sleeps Tonight,https://steamdb.info/app/2732610/,$5.99 ,2024,39
Necromantic,https://steamdb.info/app/2615010/,$6.99 ,2024,39
Dealer Simulator,https://steamdb.info/app/2625620/,$11.89 ,2024,39
A Story About Farting,https://steamdb.info/app/2619940/,$2.09 ,2024,39
Cadoom,https://steamdb.info/app/3010760/,$2.43 ,2024,39
Horatio: Connector 13,https://steamdb.info/app/2987620/,-,2024,39
Mr Mitty and the Itty Bitty Kitty Committee,https://steamdb.info/app/2982820/,$3.99 ,2024,39
雨に願えば～Wishin' in the Rain～,https://steamdb.info/app/2978780/,$24.99 ,2024,39
Dark Destruction,https://steamdb.info/app/2969220/,$5.39 ,2024,39
Deadlands Duel: Time Rift Rumble,https://steamdb.info/app/2937930/,-,2024,39
Unearthing Invasions,https://steamdb.info/app/2927570/,$19.99 ,2024,39
IKEV,https://steamdb.info/app/2905680/,-,2024,39
Finding Sparky,https://steamdb.info/app/2901620/,$8.99 ,2024,39
Anomaly Escape,https://steamdb.info/app/2900600/,$4.99 ,2024,39
Clossure,https://steamdb.info/app/2851710/,$0.80 ,2024,39
Maple & Rufus: The Water Robbery,https://steamdb.info/app/2851420/,$1.79 ,2024,39
Arcane Bastion,https://steamdb.info/app/2807160/,$0.99 ,2024,39
The Maze Contract,https://steamdb.info/app/2686990/,$3.99 ,2023,39
A Game´s Tale,https://steamdb.info/app/2674140/,$9.74 ,2024,39
Squaretrail: Lines of The Frame,https://steamdb.info/app/2584700/,$1.50 ,2024,39
天基火力,https://steamdb.info/app/2516390/,$4.24 ,2024,39
Everlasting Snooze,https://steamdb.info/app/2515530/,$6.79 ,2024,39
Puzzle Game: Miko,https://steamdb.info/app/2412100/,$5.99 ,2023,39
CASE: Online,https://steamdb.info/app/2836280/,-,2024,39
Beneath the Cardboard: Be Happy,https://steamdb.info/app/2922710/,$1.99 ,2024,39
Seven Second Summer Camp,https://steamdb.info/app/2690090/,$6.99 ,2024,39
Pine Harbor,https://steamdb.info/app/2448030/,$14.90 ,2024,39
One Lie,https://steamdb.info/app/2752750/,$11.99 ,2024,39
Orgasm Simulator 2023,https://steamdb.info/app/2421780/,$9.99 ,2023,39
Deadrock Redemption,https://steamdb.info/app/2753270/,$14.99 ,2024,39
The snow Reach,https://steamdb.info/app/2455080/,-,2024,39
SuccuBoss💋 我的上司是魅魔,https://steamdb.info/app/2475150/,$5.09 ,2024,39
Escort's Secrets 18+,https://steamdb.info/app/2668160/,$9.99 ,2024,39
DON'T SCREAM,https://steamdb.info/app/2497900/,$9.99 ,2023,39
We Need To Cook - Drug Empire Simulator,https://steamdb.info/app/2491770/,$4.99 ,2023,39
Seduction of Beauty,https://steamdb.info/app/2733530/,$7.99 ,2024,39
Her Soft Hands,https://steamdb.info/app/2711280/,$6.29 ,2024,39
Sex Story - Ruby and Hunter - Episode 1,https://steamdb.info/app/2460570/,$0.99 ,2023,39
Beat in Zero,https://steamdb.info/app/2909360/,$8.99 ,2024,39
Village Dealer Simulator,https://steamdb.info/app/2844710/,$12.99 ,2024,39
Dating Joyce: a Deckbuilding Game,https://steamdb.info/app/2832580/,$7.49 ,2024,39
6th Floor,https://steamdb.info/app/2968600/,$3.19 ,2024,39
Labyrinth Hotel,https://steamdb.info/app/2948940/,$0.99 ,2024,39
Friend Ship,https://steamdb.info/app/2605680/,-,2023,39
剑气劫,https://steamdb.info/app/2739600/,-,2024,39
Start an egg,https://steamdb.info/app/2496920/,$15.99 ,2023,39
Fallen Hero: Rebirth,https://steamdb.info/app/800620/,$6.99 ,2018,43
SUPERHOT,https://steamdb.info/app/322500/,$24.99 ,2016,43
System Shock,https://steamdb.info/app/482400/,$17.99 ,2023,43
Projekt: Passion - Season 1,https://steamdb.info/app/2173800/,$11.99 ,2023,43
Zombie Night Terror,https://steamdb.info/app/416680/,$12.99 ,2016,43
Koi Farm,https://steamdb.info/app/1518810/,$2.99 ,2021,43
Where Jellyfish 水母在哪里,https://steamdb.info/app/2685210/,-,2023,43
Ex-Zodiac,https://steamdb.info/app/1249480/,$9.99 ,2022,43
群侠传，启动！,https://steamdb.info/app/2098790/,-,2022,43
The Vale: Shadow of the Crown,https://steamdb.info/app/989790/,$19.99 ,2021,43
GAROU: MARK OF THE WOLVES,https://steamdb.info/app/366240/,$9.99 ,2016,43
Just Cause 2,https://steamdb.info/app/8190/,$14.99 ,2010,43
Deathsmiles,https://steamdb.info/app/314180/,$19.99 ,2016,43
To The Core,https://steamdb.info/app/1988550/,$7.99 ,2023,43
Humans are not that against Lizardwomen,https://steamdb.info/app/2715650/,$3.99 ,2024,43
140,https://steamdb.info/app/242820/,$4.99 ,2013,43
Bear's Restaurant,https://steamdb.info/app/1687550/,$12.99 ,2021,43
Beeny,https://steamdb.info/app/2125770/,$0.99 ,2022,43
Poly Bridge,https://steamdb.info/app/367450/,$9.99 ,2016,43
STAR WARS™ Knights of the Old Republic™,https://steamdb.info/app/32370/,$9.99 ,2009,43
Tropico 4,https://steamdb.info/app/57690/,$14.99 ,2011,43
Rogue: Genesia,https://steamdb.info/app/2067920/,$8.99 ,2022,43
Sucker for Love: Prelude,https://steamdb.info/app/1820740/,-,2021,43
Petal Crash,https://steamdb.info/app/1211110/,$9.99 ,2020,43
Tailor Tales,https://steamdb.info/app/939330/,-,2019,43
Hana no No ni Saku Utakata no,https://steamdb.info/app/1944250/,$29.99 ,2022,43
100 Dino Cats,https://steamdb.info/app/2803000/,-,2024,43
Nocturne: Prelude,https://steamdb.info/app/883590/,-,2020,43
Divinity: Original Sin (Classic),https://steamdb.info/app/230230/,-,2014,43
Return to Monkey Island,https://steamdb.info/app/2060130/,$24.99 ,2022,43
家有大貓 Nekojishi,https://steamdb.info/app/570840/,-,2017,43
Wall World,https://steamdb.info/app/2187290/,$6.99 ,2023,43
Viridi,https://steamdb.info/app/375950/,-,2015,43
Love Sucks: Night One,https://steamdb.info/app/1577420/,-,2021,43
Airtight City 密闭之城1.0,https://steamdb.info/app/1095260/,$1.99 ,2021,43
Ato,https://steamdb.info/app/1096180/,$9.74 ,2020,43
Just Hit The Button,https://steamdb.info/app/2198940/,-,2023,43
Sonic Frontiers,https://steamdb.info/app/1237320/,$59.99 ,2022,43
vivid/stasis,https://steamdb.info/app/2093940/,-,2023,43
Total War: NAPOLEON – Definitive Edition,https://steamdb.info/app/34030/,$24.99 ,2010,43
Back to the Dawn,https://steamdb.info/app/1735700/,$19.99 ,2023,43
Just Go,https://steamdb.info/app/1862520/,$9.99 ,2022,43
Lost in Vivo,https://steamdb.info/app/963710/,$11.99 ,2018,43
Winds of Change,https://steamdb.info/app/594130/,$3.99 ,2019,43
Slayaway Camp,https://steamdb.info/app/530390/,$8.99 ,2016,43
Tales from Toyotoki: Arrival of the Witch (The witch of the Ihanashi),https://steamdb.info/app/1950570/,$24.98 ,2022,43
Wretched Depths,https://steamdb.info/app/2343240/,-,2023,43
CATch the Stars,https://steamdb.info/app/1420540/,$1.99 ,2020,43
Prey,https://steamdb.info/app/480490/,$29.99 ,2017,43
The Last Spell,https://steamdb.info/app/1105670/,$24.99 ,2023,43
Shatter,https://steamdb.info/app/20820/,$1.99 ,2010,48
Speed Dating for Ghosts,https://steamdb.info/app/746400/,$6.99 ,2018,48
Blackwell Deception,https://steamdb.info/app/80360/,$9.99 ,2012,48
Mr. Rainer's Solve-It Service,https://steamdb.info/app/1780370/,$5.99 ,2022,48
OxU,https://steamdb.info/app/2097180/,$1.99 ,2022,48
Borderlands Game of the Year,https://steamdb.info/app/8980/,$29.99 ,2023,48
College Kings - The Complete Season,https://steamdb.info/app/1463120/,-,2021,48
Robot Roller-Derby Disco Dodgeball,https://steamdb.info/app/270450/,$1.99 ,2015,48
En Garde!,https://steamdb.info/app/1654660/,$9.99 ,2023,48
Donut County,https://steamdb.info/app/702670/,$12.99 ,2018,48
Romance of the Three Kingdoms XI with Power Up Kit,https://steamdb.info/app/628070/,$39.99 ,2018,48
Analogue: A Hate Story,https://steamdb.info/app/209370/,$1.99 ,2012,48
FALL IN LABYRINTH,https://steamdb.info/app/1441840/,$19.99 ,2021,48
WhiteLily 1：丽丽公主,https://steamdb.info/app/876850/,$2.99 ,2018,48
Prince Maker美少年梦工厂3：重生,https://steamdb.info/app/1055760/,-,2019,48
Wayhaven Chronicles: Book Two,https://steamdb.info/app/1233950/,$8.99 ,2020,48
Ghost of Tsushima DIRECTOR'S CUT,https://steamdb.info/app/2215430/,$59.99 ,2024,48
PICO PARK,https://steamdb.info/app/1509960/,$4.99 ,2021,48
AI: The Somnium Files,https://steamdb.info/app/948740/,$39.99 ,2019,48
Ken ga Kimi,https://steamdb.info/app/1162650/,$49.99 ,2020,48
Figment 2: Creed Valley,https://steamdb.info/app/1085220/,$24.99 ,2023,48
Swelter,https://steamdb.info/app/1815330/,-,2023,48
The Last Sovereign,https://steamdb.info/app/951830/,-,2019,48
EverStopped,https://steamdb.info/app/1101180/,$4.99 ,2019,48
Breadsticks,https://steamdb.info/app/2173570/,-,2022,48
Super Auto Pets,https://steamdb.info/app/1714040/,-,2021,48
Overlord™: Raising Hell,https://steamdb.info/app/12710/,$9.99 ,2008,48
NekoMiko,https://steamdb.info/app/969700/,$9.99 ,2019,48
TELEFORUM,https://steamdb.info/app/2186570/,-,2023,48
MareQuest,https://steamdb.info/app/2184130/,-,2022,48
PAYDAY 2,https://steamdb.info/app/218620/,$9.99 ,2013,48
UnEpic,https://steamdb.info/app/233980/,$2.59 ,2014,48
Rival Stars Horse Racing: Desktop Edition,https://steamdb.info/app/1166860/,$27.99 ,2020,48
Mr. Hopp's Playhouse,https://steamdb.info/app/1182370/,-,2019,48
Once Upon a Jester,https://steamdb.info/app/1668190/,$14.99 ,2022,48
Gooba Ball,https://steamdb.info/app/2878140/,-,2024,48
Duck Souls,https://steamdb.info/app/917290/,$1.99 ,2018,48
封神外传,https://steamdb.info/app/1560060/,$4.99 ,2021,48
Colony Survival,https://steamdb.info/app/366090/,$24.95 ,2017,48
Mr. Saitou,https://steamdb.info/app/628740/,$11.99 ,2023,48
Kādomon: Hyper Auto Battlers Prologue,https://steamdb.info/app/1985320/,-,2024,48
Command & Conquer™ Remastered Collection,https://steamdb.info/app/1213210/,$19.99 ,2020,48
SpiderHeck,https://steamdb.info/app/1329500/,$14.99 ,2022,48
3030 Deathwar Redux - A Space Odyssey,https://steamdb.info/app/464360/,$14.99 ,2017,48
CUCKOLD SIMULATOR: Life as a Beta Male Cuck,https://steamdb.info/app/1141550/,$3.95 ,2021,48
彼方的她-Aliya,https://steamdb.info/app/2704110/,$2.99 ,2024,48
Equilinox,https://steamdb.info/app/853550/,$9.99 ,2018,48
Mini Healer,https://steamdb.info/app/955740/,$7.99 ,2020,48
Tinkerlands: A Shipwrecked Adventure,https://steamdb.info/app/2658710/,-,2024,48
Summer Paws,https://steamdb.info/app/1150460/,$4.99 ,2020,48
Sword and Shield Idle,https://steamdb.info/app/2882710/,-,-,52
Unfolded Cube,https://steamdb.info/app/2878050/,-,2024,52
Boxing GO,https://steamdb.info/app/2877470/,-,-,52
九夜: 序章(Nine Nights: Prologue),https://steamdb.info/app/2876950/,-,-,52
Staying Fresh,https://steamdb.info/app/2875780/,-,-,52
Shadow Walker,https://steamdb.info/app/2874970/,-,-,52
Path of Ninja,https://steamdb.info/app/2874420/,$1.99 ,2024,52
Pixelgroove,https://steamdb.info/app/2871570/,$4.99 ,2024,52
Grapple Flow VR,https://steamdb.info/app/2871150/,$14.99 ,2024,52
Lorn Vale,https://steamdb.info/app/2869850/,-,-,52
VirtuWheel: Fury Road,https://steamdb.info/app/2867200/,-,-,52
Giltsteader - Tower Defense,https://steamdb.info/app/2864110/,-,2024,52
Gunswitch,https://steamdb.info/app/2862290/,-,-,52
Orbs of Chaos,https://steamdb.info/app/2860270/,-,-,52
Chromatrix,https://steamdb.info/app/2859510/,-,-,52
The Silent Column,https://steamdb.info/app/2858220/,$2.99 ,2024,52
Placeground,https://steamdb.info/app/2854340/,-,-,52
New Warfare,https://steamdb.info/app/2852620/,-,-,52
Taco Terror,https://steamdb.info/app/2846730/,-,-,52
Office7,https://steamdb.info/app/2846590/,-,-,52
SUPER BATTLE POLYCARS,https://steamdb.info/app/2844320/,-,2024,52
Stairway to Tavern,https://steamdb.info/app/2842050/,-,-,52
Bee Welcome!,https://steamdb.info/app/2837750/,-,-,52
King of The Jesters,https://steamdb.info/app/2833900/,-,-,52
Cozy Designer,https://steamdb.info/app/2832650/,-,-,52
Kick'n Hell,https://steamdb.info/app/2832070/,-,-,52
ピンチ50連発!!,https://steamdb.info/app/2831540/,-,-,52
Nine Nights,https://steamdb.info/app/2829700/,-,-,52
Drinks Down Under,https://steamdb.info/app/2825350/,-,-,52
Lucky Hunter,https://steamdb.info/app/2824310/,-,-,52
Flash Diving,https://steamdb.info/app/2823720/,-,-,52
PegIdle,https://steamdb.info/app/2821890/,-,2024,52
WuKong Up,https://steamdb.info/app/2820450/,-,-,52
Spy 1 Lovecraftian,https://steamdb.info/app/2820030/,-,-,52
CONFINED: Leaving OKB-134,https://steamdb.info/app/2816730/,-,-,52
Convento,https://steamdb.info/app/2816590/,-,2024,52
Creepy Creepy Love,https://steamdb.info/app/2810170/,-,-,52
Sweets Inc.,https://steamdb.info/app/2809470/,-,-,52
古神模拟器 ElderGods Simulator,https://steamdb.info/app/2808320/,-,-,52
MagFighter,https://steamdb.info/app/2805920/,-,-,52
Get More Fries!,https://steamdb.info/app/2802750/,-,-,52
Pawnholm,https://steamdb.info/app/2798790/,-,-,52
Factory Islands,https://steamdb.info/app/2798100/,-,2024,52
Breakthrough Mars,https://steamdb.info/app/2796680/,-,-,52
Deck Defense,https://steamdb.info/app/2794280/,-,-,52
Sinned Arena,https://steamdb.info/app/2789980/,-,-,52
Skyward Extraction,https://steamdb.info/app/2787610/,-,-,52
Butanooo! Simulator,https://steamdb.info/app/2785170/,-,2024,52
Grid Warriors: Battles,https://steamdb.info/app/2783460/,-,-,52
Splinterra,https://steamdb.info/app/2779600/,-,-,52
Robin Morningwood Adventure - A gay RPG,https://steamdb.info/app/1457220/,$34.99 ,2022,35
Thimbleweed Park™,https://steamdb.info/app/569860/,$19.99 ,2017,35
Enderal: Forgotten Stories (Special Edition),https://steamdb.info/app/976620/,-,2021,35
Atelier Sophie 2: The Alchemist of the Mysterious Dream,https://steamdb.info/app/1621310/,$59.99 ,2022,35
Wolfenstein 3D,https://steamdb.info/app/2270/,$4.99 ,2007,35
Islets,https://steamdb.info/app/1669420/,$19.99 ,2022,35
The World is Your Weapon,https://steamdb.info/app/1056490/,$9.99 ,2019,35
Freedom Fighters,https://steamdb.info/app/1347780/,$14.99 ,2020,35
Plantera 2: Golden Acorn,https://steamdb.info/app/1091920/,$4.99 ,2023,35
Swords & Souls: Neverseen,https://steamdb.info/app/679900/,$14.99 ,2019,35
Priest Simulator: Vampire Show,https://steamdb.info/app/950620/,$19.99 ,2022,35
Spice&Wolf VR2,https://steamdb.info/app/1348700/,$24.99 ,2020,35
One Dreamer: Prologue,https://steamdb.info/app/1274140/,-,2020,35
Touhou Kishinjou ~ Double Dealing Character.,https://steamdb.info/app/1043240/,$14.99 ,2019,35
The Confession,https://steamdb.info/app/1289640/,$1.99 ,2020,35
Out There Somewhere,https://steamdb.info/app/263980/,$0.99 ,2014,35
Guacamelee! Gold Edition,https://steamdb.info/app/214770/,$14.99 ,2013,35
Hero of the Kingdom II,https://steamdb.info/app/346560/,$8.99 ,2015,35
Umineko When They Cry - Answer Arcs,https://steamdb.info/app/639490/,$17.99 ,2017,35
Liquidators,https://steamdb.info/app/1382200/,-,2020,35
网瘾少年2005 Internet addicted youth 2005,https://steamdb.info/app/2461780/,$1.99 ,2023,35
Bubble People,https://steamdb.info/app/1710930/,-,2021,35
ghostpia Season One,https://steamdb.info/app/2192620/,$19.99 ,2023,35
SharpShooter3D,https://steamdb.info/app/2435900/,$3.99 ,2023,35
The Bard's Tale Trilogy,https://steamdb.info/app/843260/,$14.99 ,2018,35
I'm on Observation Duty 5,https://steamdb.info/app/1850550/,$9.99 ,2022,35
Our Adventurer Guild,https://steamdb.info/app/2026000/,$14.99 ,2024,35
DOOM Eternal,https://steamdb.info/app/782330/,$39.99 ,2020,35
20 Minutes Till Dawn,https://steamdb.info/app/1966900/,$4.99 ,2023,35
Stray Gods: The Roleplaying Musical,https://steamdb.info/app/1920780/,$29.99 ,2023,35
秘封旅行 ~ Secret Sealing Travel,https://steamdb.info/app/1176050/,$5.99 ,2020,35
Touhou Endless Dream,https://steamdb.info/app/1245540/,$7.99 ,2021,35
Destroy All Humans!,https://steamdb.info/app/803330/,$29.99 ,2020,35
Car Mechanic Simulator 2015,https://steamdb.info/app/320300/,$19.99 ,2015,35
Turbo Dismount™,https://steamdb.info/app/263760/,$9.99 ,2014,35
Ara Fell: Enhanced Edition,https://steamdb.info/app/440540/,$14.99 ,2016,35
The Count Lucanor,https://steamdb.info/app/440880/,$1.99 ,2016,35
MECHANICA: A Ballad of the Rabbit and Mercury,https://steamdb.info/app/1558510/,$19.99 ,2021,35
Chillquarium,https://steamdb.info/app/2276930/,$3.95 ,2023,35
Shipped,https://steamdb.info/app/1037190/,$9.99 ,2019,35
Escape Memoirs: Questionable Side Stories,https://steamdb.info/app/2363730/,-,2023,35
Peggle Extreme,https://steamdb.info/app/3483/,-,2007,35
memories,https://steamdb.info/app/2219470/,-,2023,35
STASIS: BONE TOTEM,https://steamdb.info/app/1426010/,$19.99 ,2023,35
Reentry - An Orbital Simulator,https://steamdb.info/app/882140/,$29.99 ,2018,35
他人世界末 On-looker,https://steamdb.info/app/1225780/,$8.99 ,2020,35
SeaBed,https://steamdb.info/app/583090/,$19.99 ,2017,35
Zueirama,https://steamdb.info/app/952290/,$6.99 ,2019,35
BIT.TRIP RERUNNER,https://steamdb.info/app/2222540/,$13.39 ,2023,35
Freddi Fish and the Case of the Missing Kelp Seeds,https://steamdb.info/app/283940/,$6.99 ,2014,35
